,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,service,orig_h,resp_h,resp_p,orig_p
32,1556888626.64194,CqOxMs2rwLC77RmKRi,10.0.3.15,56780,154.8.131.172,443,tcp,0.043953895568847656,3361,710,SF,0,ShADadFf,11,3821,11,1154,ssl,10.0.3.15,154.8.131.172,443,56780
34,1556888640.602632,CPqWQP2CkkRBerWk3i,10.0.3.15,41192,154.8.131.172,443,tcp,0.06173896789550781,1884,710,SF,0,ShADadFf,9,2264,9,1074,ssl,10.0.3.15,154.8.131.172,443,41192
61,1556888663.281389,CnBGKk42jonFlsIOp7,10.0.3.15,39963,154.8.131.172,443,tcp,16.56226897239685,1040,2518,SF,0,ShADadFf,10,1460,10,2922,ssl,10.0.3.15,154.8.131.172,443,39963
62,1556888663.281693,Ck7lpD1HXds9HEhnA8,10.0.3.15,39895,154.8.131.172,443,tcp,16.623013019561768,992,1142,SF,0,ShADadFf,10,1412,9,1506,ssl,10.0.3.15,154.8.131.172,443,39895
59,1556888670.637878,CRXTe243u4uocoF1Zh,10.0.3.15,39432,154.8.131.172,443,tcp,0.036086082458496094,2364,3738,SF,0,ShADadFf,13,2904,14,4302,ssl,10.0.3.15,154.8.131.172,443,39432
