,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,service,orig_h,resp_h,resp_p,orig_p
588,1556890457.832194,C89jVA2PkO1uPIbVrl,10.0.3.15,56980,140.249.37.250,443,tcp,5.566728830337524,1627.0,29898.0,SF,0,ShADadFf,26,2687,41,31542,ssl,10.0.3.15,140.249.37.250,443,56980
603,1556890457.833282,CE5UYq4GcXDzgAWK79,10.0.3.15,33261,140.249.37.250,443,tcp,124.00966095924377,4025.0,215305.0,SF,2960,ShADadgFf,139,9605,214,220909,ssl,10.0.3.15,140.249.37.250,443,33261
583,1556890457.840613,CwKVa9r8G5bn7xy6l,10.0.3.15,47757,140.249.37.250,443,tcp,0.34630322456359863,833.0,15003.0,SF,0,ShADadFf,16,1493,21,15847,ssl,10.0.3.15,140.249.37.250,443,47757
584,1556890457.90041,CV1mvA2FVT0qeAWRtl,10.0.3.15,45309,140.249.37.250,443,tcp,0.2884089946746826,833.0,12187.0,SF,0,ShADadFf,14,1413,18,12911,ssl,10.0.3.15,140.249.37.250,443,45309
627,1556890582.206358,C5Qv7nTji71LSwe1d,10.0.3.15,59700,140.249.37.250,443,tcp,99.08609414100647,5805.0,132549.0,SF,0,ShADadFf,125,10825,154,138713,ssl,10.0.3.15,140.249.37.250,443,59700
618,1556890582.207294,CpjM851VDcWqNswJ15,10.0.3.15,58478,140.249.37.250,443,tcp,5.3886449337005615,1121.0,25851.0,SF,0,ShADadFf,26,2181,36,27295,ssl,10.0.3.15,140.249.37.250,443,58478
619,1556890582.210402,CMWeI03yk9pXWLVExg,10.0.3.15,38979,140.249.37.250,443,tcp,6.146260023117065,1137.0,18694.0,SF,0,ShADadFf,20,1957,27,19778,ssl,10.0.3.15,140.249.37.250,443,38979
616,1556890582.249347,CWaonWfUPIiXTkrm8,10.0.3.15,33531,140.249.37.250,443,tcp,0.27227210998535156,716.0,9985.0,SF,0,ShADadFf,16,1376,18,10709,ssl,10.0.3.15,140.249.37.250,443,33531
646,1556890726.916669,CpucUQoQFdITbmyKh,10.0.3.15,45367,140.249.37.250,443,tcp,56.13234210014343,2075.0,619262.0,SF,87733,ShADadgFf,272,12975,520,552333,ssl,10.0.3.15,140.249.37.250,443,45367
