,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,service,orig_h,resp_h,resp_p,orig_p
651,1556890780.367591,CEhIrV2XsYS6GEu7Di,10.0.3.15,37873,123.6.35.189,443,tcp,5.042060136795044,849.0,19515.0,SF,0,ShADadFf,18,1589,25,20519,ssl,10.0.3.15,123.6.35.189,443,37873
660,1556890785.261979,CrKArD4U3mmaf3Oco,10.0.3.15,33887,123.6.35.189,443,tcp,47.77835988998413,2256.0,390930.0,SF,22937,ShADadgFf,208,10596,353,382117,ssl,10.0.3.15,123.6.35.189,443,33887
